target,seed,coverage,risk
ddr,1,0.17852543464262718,0.1447249774571686
ddr,1,0.17860592401802963,0.14511041009463724
ddr,1,0.17868641339343205,0.14504504504504503
ddr,1,0.1787669027688345,0.144979738856371
ddr,1,0.17884739214423695,0.14491449144914492
ddr,1,0.1789278815196394,0.1448493027440396
ddr,1,0.17900837089504185,0.1447841726618705
ddr,1,0.1790888602704443,0.1447191011235955
ddr,1,0.17916934964584674,0.14465408805031446
ddr,1,0.1792498390212492,0.14458913336326898
ddr,1,0.17933032839665164,0.14497307001795331
ddr,1,0.1794108177720541,0.14490803050695378
ddr,1,0.17949130714745654,0.14484304932735426
ddr,1,0.17957179652285898,0.14522635589421784
ddr,1,0.17965228589826143,0.14516129032258066
ddr,1,0.17973277527366388,0.1450962830273175
ddr,1,0.17981326464906633,0.1450313339301701
ddr,1,0.17989375402446878,0.14496644295302014
ddr,1,0.17997424339987123,0.1449016100178891
ddr,1,0.18005473277527367,0.14483683504693787
ddr,1,0.18013522215067612,0.1447721179624665
ddr,1,0.18021571152607857,0.14470745868691381
ddr,1,0.180296200901481,0.14464285714285716
ddr,1,0.18037669027688344,0.14457831325301204
ddr,1,0.1804571796522859,0.14451382694023193
ddr,1,0.18053766902768834,0.1444493981275078
ddr,1,0.18061815840309078,0.1448306595365419
ddr,1,0.18069864777849323,0.1447661469933185
ddr,1,0.18077913715389568,0.14470169189670526
ddr,1,0.18085962652929813,0.14463729417000445
ddr,1,0.18094011590470058,0.14501779359430605
ddr,1,0.18102060528010303,0.14495331258337038
ddr,1,0.18110109465550547,0.1448888888888889
ddr,1,0.18118158403090792,0.14482452243447358
ddr,1,0.18126207340631037,0.1447602131438721
ddr,1,0.18134256278171282,0.1446959609409676
ddr,1,0.18142305215711527,0.14463176574977818
ddr,1,0.18150354153251771,0.14456762749445676
ddr,1,0.18158403090792016,0.14450354609929078
ddr,1,0.1816645202833226,0.14443952148870182
ddr,1,0.18174500965872506,0.14437555358724535
ddr,1,0.1818254990341275,0.14431164231961044
ddr,1,0.18190598840952993,0.14424778761061946
ddr,1,0.18198647778493238,0.14418398938522778
ddr,1,0.18206696716033482,0.14412024756852343
ddr,1,0.18214745653573727,0.1444984533804684
ddr,1,0.18222794591113972,0.14443462897526502
ddr,1,0.18230843528654217,0.14437086092715232
ddr,1,0.18238892466194462,0.1443071491615181
ddr,1,0.18246941403734707,0.14424349360388178
ddr,1,0.18254990341274951,0.14417989417989419
ddr,1,0.18263039278815196,0.14411635081533716
ddr,1,0.1827108821635544,0.1444933920704846
ddr,1,0.18279137153895686,0.1448701012769705
ddr,1,0.1828718609143593,0.144806338028169
ddr,1,0.18295235028976176,0.14474263088429387
ddr,1,0.1830328396651642,0.14511873350923482
ddr,1,0.18311332904056665,0.14505494505494507
ddr,1,0.1831938184159691,0.14543057996485062
ddr,1,0.18327430779137155,0.1453667105841019
ddr,1,0.183354797166774,0.14574187884108866
ddr,1,0.18343528654217645,0.1456779289161913
ddr,1,0.18351577591757887,0.1456140350877193
ddr,1,0.18359626529298131,0.14555019728189392
ddr,1,0.18367675466838376,0.14548641542506574
ddr,1,0.1837572440437862,0.14542268944371442
ddr,1,0.18383773341918866,0.14535901926444833
ddr,1,0.1839182227945911,0.14529540481400438
ddr,1,0.18399871216999356,0.14566929133858267
ddr,1,0.184079201545396,0.14560559685177088
ddr,1,0.18415969092079845,0.14554195804195805
ddr,1,0.1842401802962009,0.14591524683267804
ddr,1,0.18432066967160335,0.14585152838427948
ddr,1,0.1844011590470058,0.14578786556089043
ddr,1,0.18448164842240825,0.1457242582897033
ddr,1,0.1845621377978107,0.1456607064980375
ddr,1,0.18464262717321314,0.14559721011333915
ddr,1,0.1847231165486156,0.14553376906318083
ddr,1,0.18480360592401804,0.14547038327526132
ddr,1,0.1848840952994205,0.1454070526774053
ddr,1,0.18496458467482293,0.1453437771975631
ddr,1,0.18504507405022538,0.14528055676381035
ddr,1,0.1851255634256278,0.14521739130434783
ddr,1,0.18520605280103025,0.14515428074750109
ddr,1,0.1852865421764327,0.14509122502172025
ddr,1,0.18536703155183515,0.1450282240555797
ddr,1,0.1854475209272376,0.1449652777777778
ddr,1,0.18552801030264005,0.14490238611713666
ddr,1,0.1856084996780425,0.1448395490026019
ddr,1,0.18568898905344494,0.1447767663632423
ddr,1,0.1857694784288474,0.14471403812824957
ddr,1,0.18584996780424984,0.14465136422693806
ddr,1,0.1859304571796523,0.1445887445887446
ddr,1,0.18601094655505473,0.14452617914322805
ddr,1,0.18609143593045718,0.1444636678200692
ddr,1,0.18617192530585963,0.14440121054907046
ddr,1,0.18625241468126208,0.14433880726015558
ddr,1,0.18633290405666453,0.14427645788336932
ddr,1,0.18641339343206698,0.14421416234887738
ddr,1,0.18649388280746942,0.1441519205869659
ddr,1,0.18657437218287187,0.14408973252804141
ddr,1,0.18665486155827432,0.14402759810263044
ddr,1,0.18673535093367674,0.14396551724137932
ddr,1,0.1868158403090792,0.14433433864713485
ddr,1,0.18689632968448164,0.1442721791559001
ddr,1,0.1869768190598841,0.14421007318123116
ddr,1,0.18705730843528653,0.14414802065404475
ddr,1,0.18713779781068898,0.14408602150537633
ddr,1,0.18721828718609143,0.14445399828030955
ddr,1,0.18729877656149388,0.14439192092823377
ddr,1,0.18737926593689633,0.14432989690721648
ddr,1,0.18745975531229878,0.14426792614856163
ddr,1,0.18754024468770122,0.14420600858369098
ddr,1,0.18762073406310367,0.14414414414414414
ddr,1,0.18770122343850612,0.14408233276157806
ddr,1,0.18778171281390857,0.14444920702957564
ddr,1,0.18786220218931102,0.1443873179091688
ddr,1,0.18794269156471347,0.1443254817987152
ddr,1,0.1880231809401159,0.144263698630137
ddr,1,0.18810367031551836,0.14420196833547283
ddr,1,0.1881841596909208,0.14456800684345594
ddr,1,0.18826464906632326,0.14450619923044036
ddr,1,0.18834513844172568,0.14444444444444443
ddr,1,0.18842562781712813,0.1443827424177702
ddr,1,0.18850611719253058,0.1443210930828352
ddr,1,0.18858660656793302,0.14425949637217242
ddr,1,0.18866709594333547,0.14419795221843004
ddr,1,0.18874758531873792,0.14413646055437102
ddr,1,0.18882807469414037,0.14407502131287298
ddr,1,0.18890856406954282,0.144013634426928
ddr,1,0.18898905344494527,0.14395229982964225
ddr,1,0.1890695428203477,0.14389101745423585
ddr,1,0.18915003219575016,0.14382978723404255
ddr,1,0.1892305215711526,0.14419396001701404
ddr,1,0.18931101094655506,0.1441326530612245
ddr,1,0.1893915003219575,0.1440713982150446
ddr,1,0.18947198969735995,0.14401019541206458
ddr,1,0.1895524790727624,0.14394904458598726
ddr,1,0.18963296844816485,0.14388794567062818
ddr,1,0.1897134578235673,0.14382689859991515
ddr,1,0.18979394719896975,0.14376590330788805
ddr,1,0.1898744365743722,0.1437049597286986
ddr,1,0.18995492594977462,0.14364406779661018
ddr,1,0.19003541532517707,0.14400677678949597
ddr,1,0.1901159047005795,0.14394580863674852
ddr,1,0.19019639407598196,0.14388489208633093
ddr,1,0.1902768834513844,0.14382402707275804
ddr,1,0.19035737282678686,0.14376321353065538
ddr,1,0.1904378622021893,0.1437024513947591
ddr,1,0.19051835157759175,0.1436417405999155
ddr,1,0.1905988409529942,0.14358108108108109
ddr,1,0.19067933032839665,0.14352047277332208
ddr,1,0.1907598197037991,0.14345991561181434
ddr,1,0.19084030907920155,0.1433994095318431
ddr,1,0.190920798454604,0.14376053962900506
ddr,1,0.19100128783000644,0.14369995785924988
ddr,1,0.1910817772054089,0.14406065711878685
ddr,1,0.19116226658081134,0.144
ddr,1,0.1912427559562138,0.14393939393939395
ddr,1,0.19132324533161624,0.1442995372318048
ddr,1,0.19140373470701869,0.14423885618166526
ddr,1,0.19148422408242113,0.14417822614543926
ddr,1,0.19156471345782355,0.14411764705882352
ddr,1,0.191645202833226,0.14405711885762285
ddr,1,0.19172569220862845,0.1439966414777498
ddr,1,0.1918061815840309,0.1439362148552245
ddr,1,0.19188667095943335,0.1438758389261745
ddr,1,0.1919671603348358,0.14381551362683437
ddr,1,0.19204764971023824,0.1437552388935457
ddr,1,0.1921281390856407,0.1436950146627566
ddr,1,0.19220862846104314,0.14363484087102177
ddr,1,0.1922891178364456,0.14357471745500208
ddr,1,0.19236960721184804,0.14393305439330545
ddr,1,0.19245009658725049,0.1438728565453785
ddr,1,0.19253058596265293,0.14381270903010032
ddr,1,0.19261107533805538,0.14375261178437107
ddr,1,0.19269156471345783,0.14369256474519632
ddr,1,0.19277205408886028,0.14363256784968684
ddr,1,0.19285254346426273,0.14357262103505844
ddr,1,0.19293303283966518,0.14351272423863162
ddr,1,0.19301352221506762,0.1438698915763136
ddr,1,0.19309401159047007,0.14380992080033347
ddr,1,0.1931745009658725,0.14416666666666667
ddr,1,0.19325499034127494,0.14410662224073303
ddr,1,0.1933354797166774,0.1440466278101582
ddr,1,0.19341596909207984,0.14440282979608823
ddr,1,0.19349645846748229,0.14434276206322796
ddr,1,0.19357694784288473,0.1442827442827443
ddr,1,0.19365743721828718,0.14422277639235245
ddr,1,0.19373792659368963,0.14416285832987122
ddr,1,0.19381841596909208,0.14410299003322258
ddr,1,0.19389890534449453,0.14404317144043172
ddr,1,0.19397939471989697,0.14398340248962654
ddr,1,0.19405988409529942,0.14392368311903775
ddr,1,0.19414037347070187,0.14386401326699835
ddr,1,0.19422086284610432,0.14380439287194363
ddr,1,0.19430135222150677,0.14374482187241094
ddr,1,0.19438184159690922,0.14368530020703935
ddr,1,0.19446233097231166,0.14362582781456953
ddr,1,0.1945428203477141,0.1435664046338436
ddr,1,0.19462330972311656,0.14392059553349876
ddr,1,0.194703799098519,0.14386109962794544
ddr,1,0.19478428847392143,0.14380165289256197
ddr,1,0.19486477784932388,0.14374225526641884
ddr,1,0.19494526722472633,0.14368290668868702
ddr,1,0.19502575660012877,0.14362360709863806
ddr,1,0.19510624597553122,0.14397689768976898
ddr,1,0.19518673535093367,0.1439175257731959
ddr,1,0.19526722472633612,0.14385820280296785
ddr,1,0.19534771410173857,0.1437989287185826
ddr,1,0.19542820347714102,0.14373970345963757
ddr,1,0.19550869285254346,0.1440922190201729
ddr,1,0.1955891822279459,0.1440329218106996
ddr,1,0.19566967160334836,0.1439736733854381
ddr,1,0.1957501609787508,0.14391447368421054
ddr,1,0.19583065035415326,0.14385532264693793
ddr,1,0.1959111397295557,0.1437962202136401
ddr,1,0.19599162910495815,0.1437371663244353
ddr,1,0.1960721184803606,0.14367816091954022
ddr,1,0.19615260785576305,0.1436192039392696
ddr,1,0.1962330972311655,0.1435602953240361
ddr,1,0.19631358660656795,0.14350143501435014
ddr,1,0.19639407598197037,0.14344262295081966
ddr,1,0.19647456535737282,0.14379352724293323
ddr,1,0.19655505473277526,0.14414414414414414
ddr,1,0.1966355441081777,0.14449447400736798
ddr,1,0.19671603348358016,0.1444353518821604
ddr,1,0.1967965228589826,0.14478527607361963
ddr,1,0.19687701223438506,0.14513491414554375
ddr,1,0.1969575016097875,0.14507560277891296
ddr,1,0.19703799098518995,0.1454248366013072
ddr,1,0.1971184803605924,0.1453654552878726
ddr,1,0.19719896973599485,0.14530612244897959
ddr,1,0.1972794591113973,0.1452468380252958
ddr,1,0.19735994848679975,0.14518760195758565
ddr,1,0.1974404378622022,0.14512841418671016
ddr,1,0.19752092723760464,0.14506927465362673
ddr,1,0.1976014166130071,0.145010183299389
ddr,1,0.19768190598840954,0.1449511400651466
ddr,1,0.197762395363812,0.1452991452991453
ddr,1,0.19784288473921444,0.145240032546786
ddr,1,0.19792337411461686,0.14518096787311915
ddr,1,0.1980038634900193,0.14512195121951219
ddr,1,0.19808435286542175,0.14546932141405933
ddr,1,0.1981648422408242,0.1454102355808286
ddr,1,0.19824533161622665,0.14535119772634997
ddr,1,0.1983258209916291,0.1452922077922078
ddr,1,0.19840631036703155,0.14523326572008113
ddr,1,0.198486799742434,0.14517437145174372
ddr,1,0.19856728911783644,0.14511552492906363
ddr,1,0.1986477784932389,0.14505672609400325
ddr,1,0.19872826786864134,0.14499797488861887
ddr,1,0.1988087572440438,0.14493927125506073
ddr,1,0.19888924661944624,0.14488061513557265
ddr,1,0.19896973599484868,0.1452265372168285
ddr,1,0.19905022537025113,0.14557217953902143
ddr,1,0.19913071474565358,0.14551333872271624
ddr,1,0.19921120412105603,0.14545454545454545
ddr,1,0.19929169349645848,0.14539579967689822
ddr,1,0.19937218287186093,0.14533710133225677
ddr,1,0.19945267224726337,0.14527845036319612
ddr,1,0.1995331616226658,0.14521984671238403
ddr,1,0.19961365099806824,0.14516129032258066
ddr,1,0.1996941403734707,0.14510278113663846
ddr,1,0.19977462974887314,0.145044319097502
ddr,1,0.1998551191242756,0.1449859041482078
ddr,1,0.19993560849967804,0.14492753623188406
ddr,1,0.20001609787508048,0.1448692152917505
ddr,1,0.20009658725048293,0.14481094127111827
ddr,1,0.20017707662588538,0.14475271411338964
ddr,1,0.20025756600128783,0.14469453376205788
ddr,1,0.20033805537669028,0.1446364001607071
ddr,1,0.20041854475209273,0.14457831325301204
ddr,1,0.20049903412749517,0.14492171818546767
ddr,1,0.20057952350289762,0.14486356340288925
ddr,1,0.20066001287830007,0.14520657841957482
ddr,1,0.20074050225370252,0.14514835605453089
ddr,1,0.20082099162910497,0.14509018036072144
ddr,1,0.20090148100450742,0.14543269230769232
ddr,1,0.20098197037990986,0.14537444933920704
ddr,1,0.2010624597553123,0.14531625300240192
ddr,1,0.20114294913071473,0.14565826330532214
ddr,1,0.20122343850611718,0.1456
ddr,1,0.20130392788151963,0.14554178328668532
ddr,1,0.20138441725692208,0.14548361310951238
ddr,1,0.20146490663232453,0.14542548941270475
ddr,1,0.20154539600772697,0.14536741214057508
ddr,1,0.20162588538312942,0.14570858283433133
ddr,1,0.20170637475853187,0.14565043894652832
ddr,1,0.20178686413393432,0.14599122457120065
ddr,1,0.20186735350933677,0.145933014354067
ddr,1,0.20194784288473921,0.14587485053806298
ddr,1,0.20202833226014166,0.14621513944223108
ddr,1,0.2021088216355441,0.1461569095977698
ddr,1,0.20218931101094656,0.1460987261146497
ddr,1,0.202269800386349,0.14604058893752486
ddr,1,0.20235028976175146,0.14598249801113763
ddr,1,0.2024307791371539,0.14592445328031808
ddr,1,0.20251126851255635,0.1458664546899841
ddr,1,0.2025917578879588,0.14580850218514105
ddr,1,0.20267224726336125,0.14575059571088164
ddr,1,0.20275273663876367,0.14569273521238588
ddr,1,0.20283322601416612,0.14603174603174604
ddr,1,0.20291371538956857,0.14597381991273303
ddr,1,0.20299420476497101,0.14591593973037273
ddr,1,0.20307469414037346,0.14625445897740785
ddr,1,0.2031551835157759,0.14619651347068147
ddr,1,0.20323567289117836,0.14613861386138613
ddr,1,0.2033161622665808,0.14608076009501186
ddr,1,0.20339665164198326,0.14641867827463395
ddr,1,0.2034771410173857,0.1463607594936709
ddr,1,0.20355763039278815,0.14630288651640966
ddr,1,0.2036381197681906,0.14624505928853754
ddr,1,0.20371860914359305,0.14618727775582774
ddr,1,0.2037990985189955,0.146129541864139
ddr,1,0.20387958789439795,0.1460718515594157
ddr,1,0.2039600772698004,0.14601420678768745
ddr,1,0.20404056664520284,0.14595660749506903
ddr,1,0.2041210560206053,0.14589905362776026
ddr,1,0.20420154539600774,0.14584154513204572
ddr,1,0.2042820347714102,0.1457840819542947
ddr,1,0.2043625241468126,0.14572666404096102
ddr,1,0.20444301352221506,0.14566929133858267
ddr,1,0.2045235028976175,0.14561196379378197
ddr,1,0.20460399227301995,0.14555468135326516
ddr,1,0.2046844816484224,0.14549744396382225
ddr,1,0.20476497102382485,0.14583333333333334
ddr,1,0.2048454603992273,0.1461689587426326
ddr,1,0.20492594977462975,0.14611154752553024
ddr,1,0.2050064391500322,0.14605418138987045
ddr,1,0.20508692852543464,0.14599686028257458
ddr,1,0.2051674179008371,0.1459395841506473
ddr,1,0.20524790727623954,0.14588235294117646
ddr,1,0.205328396651642,0.14582516660133282
ddr,1,0.20540888602704443,0.14576802507836992
ddr,1,0.20548937540244688,0.14571092831962398
ddr,1,0.20556986477784933,0.1460454189506656
ddr,1,0.20565035415325178,0.14598825831702544
ddr,1,0.20573084352865423,0.14593114241001565
ddr,1,0.20581133290405668,0.14587407117716072
ddr,1,0.20589182227945912,0.1462079749804535
ddr,1,0.20597231165486155,0.14615084017194216
ddr,1,0.206052801030264,0.14609375
ddr,1,0.20613329040566644,0.14603670441233893
ddr,1,0.2062137797810689,0.14597970335675253
ddr,1,0.20629426915647134,0.1459227467811159
ddr,1,0.2063747585318738,0.14586583463338534
ddr,1,0.20645524790727623,0.14580896686159844
ddr,1,0.20653573728267868,0.14575214341387374
ddr,1,0.20661622665808113,0.1456953642384106
ddr,1,0.20669671603348358,0.14563862928348908
ddr,1,0.20677720540888603,0.14558193849746984
ddr,1,0.20685769478428848,0.14552529182879378
ddr,1,0.20693818415969092,0.1454686892259821
ddr,1,0.20701867353509337,0.14541213063763608
ddr,1,0.20709916291049582,0.14535561601243685
ddr,1,0.20717965228589827,0.1452991452991453
ddr,1,0.20726014166130072,0.14563106796116504
ddr,1,0.20734063103670317,0.1455745341614907
ddr,1,0.20742112041210561,0.14590609235545207
ddr,1,0.20750160978750806,0.14584949573312644
ddr,1,0.20758209916291048,0.14579294300116324
ddr,1,0.20766258853831293,0.14573643410852713
ddr,1,0.20774307791371538,0.14606741573033707
ddr,1,0.20782356728911783,0.14601084430673897
ddr,1,0.20790405666452028,0.14595431668602402
ddr,1,0.20798454603992272,0.14589783281733745
ddr,1,0.20806503541532517,0.14622823984526112
ddr,1,0.20814552479072762,0.14617169373549885
ddr,1,0.20822601416613007,0.146115191341322
ddr,1,0.20830650354153252,0.14605873261205565
ddr,1,0.20838699291693497,0.14600231749710313
ddr,1,0.2084674822923374,0.14594594594594595
ddr,1,0.20854797166773986,0.1458896179081436
ddr,1,0.2086284610431423,0.14583333333333334
ddr,1,0.20870895041854476,0.14577709217123022
ddr,1,0.2087894397939472,0.14572089437162683
ddr,1,0.20886992916934966,0.14566473988439307
ddr,1,0.2089504185447521,0.14560862865947613
ddr,1,0.20903090792015455,0.14555256064690028
ddr,1,0.209111397295557,0.14549653579676675
ddr,1,0.20919188667095942,0.14544055405925355
ddr,1,0.20927237604636187,0.1453846153846154
ddr,1,0.20935286542176432,0.1453287197231834
ddr,1,0.20943335479716677,0.14565718677940045
ddr,1,0.2095138441725692,0.14560122935074912
ddr,1,0.20959433354797166,0.1455453149001536
ddr,1,0.2096748229233741,0.14587332053742802
ddr,1,0.20975531229877656,0.14581734458940906
ddr,1,0.209835801674179,0.1457614115841964
ddr,1,0.20991629104958145,0.1460889570552147
ddr,1,0.2099967804249839,0.14603296282100423
ddr,1,0.21007726980038635,0.14597701149425288
ddr,1,0.2101577591757888,0.14592110302566066
ddr,1,0.21023824855119125,0.14586523736600307
ddr,1,0.2103187379265937,0.14619211634137008
ddr,1,0.21039922730199614,0.14613618974751338
ddr,1,0.2104797166773986,0.1464627151051625
ddr,1,0.21056020605280104,0.14640672782874617
ddr,1,0.2106406954282035,0.14673290026748184
ddr,1,0.21072118480360594,0.1466768525592055
ddr,1,0.21080167417900836,0.1466208476517755
ddr,1,0.2108821635544108,0.1465648854961832
ddr,1,0.21096265292981325,0.14650896604349484
ddr,1,0.2110431423052157,0.14683447749809306
ddr,1,0.21112363168061815,0.14715974075486085
ddr,1,0.2112041210560206,0.14710365853658536
ddr,1,0.21128461043142305,0.14742857142857144
ddr,1,0.2113650998068255,0.14737242955064736
ddr,1,0.21144558918222794,0.14731633041492195
ddr,1,0.2115260785576304,0.14726027397260275
ddr,1,0.21160656793303284,0.14720426017497149
ddr,1,0.2116870573084353,0.14714828897338403
ddr,1,0.21176754668383774,0.14709236031927023
ddr,1,0.21184803605924019,0.1474164133738602
ddr,1,0.21192852543464263,0.14736042537030003
ddr,1,0.21200901481004508,0.14730447987851178
ddr,1,0.21208950418544753,0.14724857685009488
ddr,1,0.21216999356084998,0.1471927162367223
ddr,1,0.21225048293625243,0.14713689799014032
ddr,1,0.21233097231165488,0.14746019711902958
ddr,1,0.2124114616870573,0.14740431981811292
ddr,1,0.21249195106245974,0.14734848484848484
ddr,1,0.2125724404378622,0.1472926921620598
ddr,1,0.21265292981326464,0.14723694171082513
ddr,1,0.2127334191886671,0.1471812334468407
ddr,1,0.21281390856406954,0.1475037821482602
ddr,1,0.21289439793947199,0.14744801512287334
ddr,1,0.21297488731487443,0.1473922902494331
ddr,1,0.21305537669027688,0.14733660748016622
ddr,1,0.21313586606567933,0.1472809667673716
ddr,1,0.21321635544108178,0.14722536806342015
ddr,1,0.21329684481648423,0.1471698113207547
ddr,1,0.21337733419188668,0.14711429649188984
ddr,1,0.21345782356728912,0.14705882352941177
ddr,1,0.21353831294269157,0.14700339238597815
ddr,1,0.21361880231809402,0.146948003014318
ddr,1,0.21369929169349647,0.14689265536723164
ddr,1,0.21377978106889892,0.14683734939759036
ddr,1,0.21386027044430136,0.14678208505833648
ddr,1,0.2139407598197038,0.14672686230248308
ddr,1,0.21402124919510623,0.14667168108311396
ddr,1,0.21410173857050868,0.14661654135338345
ddr,1,0.21418222794591113,0.14656144306651633
ddr,1,0.21426271732131358,0.14650638617580766
ddr,1,0.21434320669671603,0.1464513706346226
ddr,1,0.21442369607211847,0.1463963963963964
ddr,1,0.21450418544752092,0.14671669793621014
ddr,1,0.21458467482292337,0.1466616654163541
ddr,1,0.21466516419832582,0.14660667416572928
ddr,1,0.21474565357372827,0.14655172413793102
ddr,1,0.21482614294913072,0.1464968152866242
ddr,1,0.21490663232453316,0.14644194756554307
ddr,1,0.2149871216999356,0.1463871209284912
ddr,1,0.21506761107533806,0.1463323353293413
ddr,1,0.2151481004507405,0.14627759072203517
ddr,1,0.21522858982614296,0.1462228870605834
ddr,1,0.2153090792015454,0.14616822429906542
ddr,1,0.21538956857694785,0.1461136023916293
ddr,1,0.2154700579523503,0.1460590212924916
ddr,1,0.21555054732775272,0.14600448095593727
ddr,1,0.21563103670315517,0.14594998133631953
ddr,1,0.21571152607855762,0.1458955223880597
ddr,1,0.21579201545396007,0.14584110406564715
ddr,1,0.21587250482936252,0.14578672632363907
ddr,1,0.21595299420476496,0.1461051062243757
ddr,1,0.2160334835801674,0.14605067064083457
ddr,1,0.21611397295556986,0.14599627560521417
ddr,1,0.2161944623309723,0.14631422189128815
ddr,1,0.21627495170637476,0.1462597692593971
ddr,1,0.2163554410817772,0.14620535714285715
ddr,1,0.21643593045717965,0.1461509854964671
ddr,1,0.2165164198325821,0.14609665427509294
ddr,1,0.21659690920798455,0.14604236343366778
ddr,1,0.216677398583387,0.1459881129271917
ddr,1,0.21675788795878945,0.14593390271073153
ddr,1,0.2168383773341919,0.14587973273942093
ddr,1,0.21691886670959434,0.14619666048237476
ddr,1,0.2169993560849968,0.14614243323442136
ddr,1,0.21707984546039924,0.1460882461994809
ddr,1,0.21716033483580166,0.14640474425500372
ddr,1,0.2172408242112041,0.1463505001852538
ddr,1,0.21732131358660656,0.14629629629629629
ddr,1,0.217401802962009,0.1462421325435024
ddr,1,0.21748229233741145,0.1461880088823094
ddr,1,0.2175627817128139,0.1461339252682205
ddr,1,0.21764327108821635,0.14607988165680474
ddr,1,0.2177237604636188,0.14602587800369685
ddr,1,0.21780424983902125,0.14634146341463414
ddr,1,0.2178847392144237,0.1462874030291836
ddr,1,0.21796522858982614,0.14623338257016247
ddr,1,0.2180457179652286,0.1461794019933555
ddr,1,0.21812620734063104,0.14612546125461254
ddr,1,0.2182066967160335,0.14644042788638878
ddr,1,0.21828718609143594,0.14638643067846607
ddr,1,0.21836767546683838,0.14633247327681534
ddr,1,0.21844816484224083,0.14627855563743553
ddr,1,0.21852865421764328,0.14622467771639042
ddr,1,0.21860914359304573,0.14653902798232696
ddr,1,0.21868963296844818,0.14685314685314685
ddr,1,0.2187701223438506,0.14716703458425312
ddr,1,0.21885061171925305,0.14711290915777858
ddr,1,0.2189311010946555,0.14705882352941177
ddr,1,0.21901159047005794,0.14737228959941198
ddr,1,0.2190920798454604,0.1473181484202792
ddr,1,0.21917256922086284,0.1472640470069776
ddr,1,0.2192530585962653,0.1472099853157122
ddr,1,0.21933354797166774,0.1471559633027523
ddr,1,0.21941403734707018,0.1471019809244314
ddr,1,0.21949452672247263,0.14704803813714704
ddr,1,0.21957501609787508,0.1469941348973607
ddr,1,0.21965550547327753,0.14694027116159766
ddr,1,0.21973599484867998,0.1468864468864469
ddr,1,0.21981648422408243,0.14719882826803368
ddr,1,0.21989697359948487,0.14714494875549047
ddr,1,0.21997746297488732,0.14709110867178923
ddr,1,0.22005795235028977,0.14703730797366496
ddr,1,0.22013844172569222,0.1469835466179159
ddr,1,0.22021893110109467,0.1472953216374269
ddr,1,0.22029942047649712,0.1476068688344903
ddr,1,0.22037990985189954,0.14755295836376917
ddr,1,0.22046039922730198,0.1474990872581234
ddr,1,0.22054088860270443,0.14744525547445256
ddr,1,0.22062137797810688,0.14739146296971908
ddr,1,0.22070186735350933,0.1473377097009482
ddr,1,0.22078235672891178,0.14764855997083484
ddr,1,0.22086284610431423,0.14759475218658893
ddr,1,0.22094333547971667,0.14754098360655737
ddr,1,0.22102382485511912,0.14785142024763293
ddr,1,0.22110431423052157,0.14779759737895887
ddr,1,0.22118480360592402,0.1477438136826783
ddr,1,0.22126529298132647,0.1476900691160422
ddr,1,0.22134578235672892,0.14763636363636365
ddr,1,0.22142627173213136,0.1475826972010178
ddr,1,0.2215067611075338,0.14752906976744187
ddr,1,0.22158725048293626,0.14747548129313476
ddr,1,0.2216677398583387,0.14742193173565724
ddr,1,0.22174822923374116,0.14736842105263157
ddr,1,0.2218287186091436,0.14731494920174165
ddr,1,0.22190920798454605,0.14726151614073268
ddr,1,0.22198969735994847,0.14720812182741116
ddr,1,0.22207018673535092,0.14751721638274737
ddr,1,0.22215067611075337,0.14746376811594203
ddr,1,0.22223116548615582,0.14741035856573706
ddr,1,0.22231165486155827,0.14735698769007965
ddr,1,0.22239214423696071,0.14730365544697793
ddr,1,0.22247263361236316,0.1472503617945007
ddr,1,0.2225531229877656,0.14719710669077757
ddr,1,0.22263361236316806,0.14714389009399856
ddr,1,0.2227141017385705,0.14709071196241416
ddr,1,0.22279459111397296,0.14703757225433525
ddr,1,0.2228750804893754,0.1469844709281329
ddr,1,0.22295556986477785,0.1472924187725632
ddr,1,0.2230360592401803,0.147239263803681
ddr,1,0.22311654861558275,0.1471861471861472
ddr,1,0.2231970379909852,0.14713306887847097
ddr,1,0.22327752736638765,0.14708002883922133
ddr,1,0.2233580167417901,0.14702702702702702
ddr,1,0.22343850611719254,0.14697406340057637
ddr,1,0.223518995492595,0.14728123874684912
ddr,1,0.2235994848679974,0.1472282217422606
ddr,1,0.22367997424339986,0.14717524289312703
ddr,1,0.2237604636188023,0.1474820143884892
ddr,1,0.22384095299420476,0.1474289823804387
ddr,1,0.2239214423696072,0.1477354421279655
ddr,1,0.22400193174500965,0.14768235716852318
ddr,1,0.2240824211204121,0.1476293103448276
ddr,1,0.22416291049581455,0.14757630161579893
ddr,1,0.224243399871217,0.14752333094041636
ddr,1,0.22432388924661945,0.1478292070326516
ddr,1,0.2244043786220219,0.14777618364418937
ddr,1,0.22448486799742434,0.14772319827895303
ddr,1,0.2245653573728268,0.14767025089605734
ddr,1,0.22464584674822924,0.14761734145467575
ddr,1,0.2247263361236317,0.14756446991404013
ddr,1,0.22480682549903414,0.14751163623344074
ddr,1,0.22488731487443658,0.1474588403722262
ddr,1,0.22496780424983903,0.14740608228980323
ddr,1,0.22504829362524148,0.1473533619456366
ddr,1,0.22512878300064393,0.14765820521987844
ddr,1,0.22520927237604635,0.14760543245175126
ddr,1,0.2252897617514488,0.1475526973919257
ddr,1,0.22537025112685125,0.1475
ddr,1,0.2254507405022537,0.14744734023563014
